Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2012-02-23,16,6,0,4,5,No data,9,4,No data,No data,No data,No data,11,8,No data,6,7,9,No data,7,14,15,19,11,No data,18,4,6,No data,4,8,No data,9,6,13,12,5,No data,No data,9,No data,9,No data,2,3
2012-03-07,16,4,1,6,7,4,8,7,No data,No data,No data,No data,10,10,No data,7,6,8,No data,7,11,5,9,11,No data,10,5,4,11,No data,5,No data,14,7,8,9,6,No data,7,No data,8,10,No data,5,4
2012-03-09,16,6,1,6,9,7,11,6,No data,No data,No data,No data,14,12,No data,13,9,12,No data,8,13,No data,12,14,No data,17,6,7,13,No data,8,7,18,7,10,14,7,No data,13,No data,7,13,No data,5,7
2012-04-08,16,3,1,4,7,2,12,8,No data,No data,No data,No data,15,11,No data,10,9,8,No data,No data,14,17,15,15,No data,5,5,7,16,No data,10,No data,18,5,11,16,6,No data,11,15,8,9,4,6,8
2012-05-13,16,5,3,6,7,3,No data,5,No data,No data,No data,No data,15,12,No data,7,7,10,No data,11,12,13,12,15,No data,6,6,5,10,5,No data,No data,11,5,No data,13,6,No data,13,No data,8,No data,6,4,5
2012-07-15,16,5,2,5,4,2,5,6,No data,No data,No data,No data,11,No data,No data,6,5,9,No data,7,10,8,5,No data,No data,6,4,4,8,4,5,7,11,4,6,9,5,No data,8,8,8,No data,3,2,4
2012-07-16,16,7,3,6,4,3,6,7,No data,No data,No data,No data,10,No data,No data,8,5,11,No data,6,No data,7,4,No data,No data,9,5,5,6,No data,5,10,7,7,6,7,5,No data,8,7,No data,No data,5,4,4
2012-07-17,16,7,2,6,5,4,6,No data,No data,No data,No data,No data,13,No data,No data,9,6,13,No data,10,No data,9,No data,7,No data,10,6,7,9,No data,7,11,8,6,9,No data,6,No data,10,9,No data,No data,4,3,4
2012-07-30,16,5,2,4,3,No data,4,No data,No data,No data,No data,No data,8,No data,No data,6,6,10,No data,7,8,6,4,5,No data,11,4,4,6,6,7,8,4,4,8,9,5,No data,7,No data,8,No data,4,2,4
2012-08-22,16,5,2,6,4,No data,4,No data,No data,No data,No data,No data,10,No data,No data,6,6,11,No data,7,10,10,3,6,No data,11,5,5,8,5,No data,9,7,8,8,No data,No data,No data,8,4,7,3,5,3,5
