Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
02/07/2015,15.8,5.7,2.4,6.1,0,6.1,247,15,No data,52,No data,50,22,29,41,11,28,59,36,15,31,113,32,24,9,7,21,23,22
03/07/2015,18.6,-4.9,11.7,12.6,-28.1,18.9,157.2,0,No data,40,No data,81,24,12,27,21,22,84,32,16,47,91,13,20,18,10,32,36,21
04/07/2015,16.4,1.9,11.6,11.8,16.7,14.4,189.5,24,No data,26,No data,49,15,17,31,13,12,55,39,8,31,104,22,16,15,9,14,16,21
05/07/2015,14.3,2,5.8,6.1,-1,6.2,199.5,14,No data,30,No data,41,12,13,23,10,19,43,34,13,29,86,27,20,15,8,13,15,22
06/07/2015,11.6,3.8,14.1,14.6,5.2,14.8,195.1,14,No data,25,No data,51,14,20,No data,15,19,56,42,8,28,115,27,11,9,7,15,21,21
07/07/2015,10.2,7.7,-0.1,7.7,49.2,25.7,271,20,No data,27,No data,42,13,18,No data,9,21,41,32,7,21,108,25,16,6,3,13,9,18
08/07/2015,14.5,7.4,-19.7,21,3.3,21.1,339.4,18,No data,39,No data,47,22,18,34,11,32,59,20,7,35,69,19,18,22,17,16,14,No data
09/07/2015,17.2,6,-0.1,6.1,-34.6,18.3,271.2,0,No data,53,No data,75,18,22,38,14,22,43,31,13,25,86,37,25,12,5,23,17,20
10/07/2015,14,4.7,15.7,16.4,-4.1,16.5,196.5,14,No data,40,No data,101,27,19,42,20,26,73,54,18,43,131,36,15,13,11,33,31,28
11/07/2015,12.4,13.8,9.4,16.7,9.9,17.4,235.5,15,No data,25,No data,42,11,28,29,10,11,40,27,7,17,92,30,23,7,5,18,9,20
12/07/2015,12.9,14.2,0.9,14.2,11.7,15.4,266.5,16,No data,21,No data,32,9,8,20,8,12,21,26,6,11,82,17,7,2,2,9,8,14
13/07/2015,13.8,8.6,1,8.7,14.9,11.4,263.7,26,No data,34,No data,42,24,16,25,14,36,54,32,10,36,98,27,14,16,10,10,10,23
14/07/2015,16.4,2.1,-1.7,2.7,-9.9,5.7,308.3,0,No data,61,No data,39,18,26,37,17,21,35,32,17,40,87,28,24,29,26,15,21,29
15/07/2015,18,2.2,-3.1,3.8,-9.1,6,324.9,0,No data,No data,No data,70,22,20,27,15,26,35,29,16,28,65,27,18,16,12,20,21,21
16/07/2015,15.6,-10.5,12,15.9,-0.5,16,139.1,13,No data,37,No data,79,19,15,38,26,16,67,36,24,48,101,7,24,18,15,26,35,22
17/07/2015,11.5,9.2,9.7,13.3,45,26.1,223.3,20,No data,32,No data,41,12,21,36,17,15,56,33,10,30,120,26,14,7,6,12,14,21
18/07/2015,9.9,18.2,0.4,18.2,8.6,18.7,268.6,16,No data,23,No data,41,7,22,33,8,12,30,35,6,14,107,24,16,2,1,15,12,18
19/07/2015,8.3,5.4,-5.6,7.8,8,8.7,316.4,27,No data,25,No data,36,10,13,24,7,16,37,33,8,15,93,25,16,4,2,14,10,14
20/07/2015,7.3,4.1,15.4,15.9,21.2,19.1,194.9,24,No data,37,No data,61,13,13,30,14,23,60,43,14,38,88,24,14,10,7,15,21,25
21/07/2015,8.4,15.6,0.8,15.6,14.9,17.3,267.1,16,No data,25,No data,42,No data,18,27,12,No data,36,32,7,18,115,28,11,3,1,12,7,20
