Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Wigan Centre,Wirral Tranmere,York Bootham
24/06/2014,19.9,-1,-2.5,2.7,-14.9,7.9,21.6,0,9,6,16,No data,11,10,No data,No data,No data,18,7,10,15,15,10,No data,22,No data,21,No data,8,No data,9,No data,No data,15,No data,No data,16,No data,No data,No data,17,No data,No data,No data,No data,11
25/06/2014,17.6,-3.1,3.9,5,-6,5.8,140.9,3,8,7,15,No data,10,9,No data,No data,No data,9,9,10,6,8,8,No data,11,No data,12,No data,7,No data,7,No data,No data,16,No data,No data,6,No data,No data,No data,13,No data,No data,No data,No data,8
26/06/2014,16.3,-6.1,5.6,8.3,6.7,8.9,132.4,13,13,8,20,No data,16,12,No data,No data,No data,13,8,9,8,11,10,No data,17,No data,17,No data,6,No data,8,No data,No data,15,No data,No data,11,No data,13,No data,19,No data,No data,No data,No data,9
27/06/2014,16.4,-6,0.6,6.1,16.7,10.3,95.3,20,13,8,15,No data,16,12,No data,No data,No data,14,12,12,10,11,8,No data,17,No data,18,No data,7,No data,12,No data,No data,13,No data,No data,12,No data,15,No data,17,No data,No data,No data,No data,10
28/06/2014,14.8,-6.7,-6.7,9.4,7.3,10.1,45,11,13,8,10,No data,No data,11,No data,No data,No data,13,10,8,8,14,10,No data,12,No data,14,No data,7,No data,11,No data,No data,11,No data,No data,7,No data,11,No data,14,No data,No data,No data,No data,12
29/06/2014,14.4,-1.1,-7.4,7.5,-11.1,9.3,8,8,8,6,11,No data,14,11,No data,No data,No data,11,7,8,9,10,8,No data,10,No data,13,No data,7,No data,11,No data,No data,12,No data,No data,7,No data,10,No data,14,No data,No data,No data,No data,11
30/06/2014,15.5,-3.1,1.9,3.6,-11.3,6.7,121.7,0,9,5,17,No data,15,11,No data,No data,No data,13,9,11,8,12,11,No data,13,No data,17,No data,9,No data,6,No data,No data,12,No data,No data,11,No data,13,No data,16,No data,No data,No data,No data,10
01/07/2014,16.2,-0.9,1.8,2,-35.6,17.9,153.8,0,12,7,27,No data,19,14,No data,No data,No data,12,11,11,8,13,11,No data,15,No data,16,No data,7,18,7,No data,No data,18,21,No data,13,13,19,21,20,No data,No data,No data,No data,10
02/07/2014,13.5,17.2,9.7,19.8,-15.4,21.2,240.6,15,16,11,20,No data,18,15,No data,No data,No data,10,13,21,19,16,21,No data,16,No data,18,No data,14,20,10,No data,No data,15,16,No data,12,14,19,17,17,No data,No data,No data,No data,18
03/07/2014,10.8,16.4,10,19.3,-10.1,19.9,238.6,15,15,10,15,No data,16,11,No data,No data,No data,10,15,18,16,13,12,No data,15,No data,16,No data,8,15,15,No data,No data,15,19,No data,11,No data,11,14,18,No data,No data,No data,No data,13
04/07/2014,3,12.2,7.7,14.4,26.9,19.7,237.6,25,16,6,9,No data,11,6,No data,No data,No data,11,7,10,11,10,9,No data,14,No data,14,No data,8,9,15,No data,No data,10,17,No data,9,No data,9,11,15,No data,No data,No data,No data,11
05/07/2014,3.1,10.6,0.2,10.6,34.6,20.3,269.1,20,14,8,11,No data,No data,8,No data,No data,No data,8,10,12,10,8,7,No data,8,No data,11,No data,7,8,7,14,No data,11,13,No data,5,No data,10,12,14,No data,No data,No data,No data,8
06/07/2014,7.4,6.5,2.5,7,25.5,14.5,249.3,20,13,7,9,No data,No data,7,No data,No data,No data,10,8,9,12,9,7,No data,12,No data,15,No data,10,11,12,16,No data,10,13,No data,7,No data,10,13,12,No data,No data,No data,No data,8
07/07/2014,13.8,7.8,6.2,9.9,8.1,10.8,231.6,15,14,7,11,No data,No data,6,No data,No data,No data,13,9,12,14,11,10,No data,12,No data,14,No data,9,9,11,16,No data,11,16,No data,5,No data,12,12,15,No data,No data,No data,No data,11
08/07/2014,19.2,0.1,-7.2,7.2,-0.9,7.2,359.2,18,16,6,11,No data,No data,7,No data,No data,No data,11,11,12,20,11,11,No data,14,No data,17,No data,10,12,11,18,No data,No data,14,No data,8,16,9,No data,13,No data,No data,No data,No data,15
09/07/2014,20.3,2.8,-13.5,13.8,-11.4,14.9,348.3,18,13,9,12,No data,No data,8,No data,No data,No data,18,13,10,No data,14,No data,No data,18,No data,19,No data,11,13,17,No data,No data,No data,16,No data,13,24,14,No data,15,No data,22,No data,No data,14
10/07/2014,19.1,1.2,-8.4,8.5,-9.4,9.7,351.5,8,11,10,14,No data,No data,9,No data,No data,No data,11,14,14,No data,No data,No data,No data,16,No data,16,No data,10,11,8,No data,No data,No data,12,No data,9,15,12,No data,15,No data,18,No data,No data,16
11/07/2014,17.1,5.7,1,5.8,-4,6.1,259.6,-1,17,10,16,No data,No data,9,No data,No data,No data,16,17,14,No data,No data,No data,No data,18,No data,20,No data,12,15,13,No data,No data,No data,17,No data,11,18,15,No data,18,No data,19,No data,No data,13
12/07/2014,13,5.5,8.5,10.1,14.3,12.4,212.7,25,15,8,17,No data,No data,9,No data,No data,No data,18,11,11,No data,No data,11,No data,20,No data,21,No data,13,11,16,No data,No data,10,19,No data,14,27,15,No data,19,No data,13,No data,No data,13
13/07/2014,9.4,6.4,-6.6,9.2,4.7,9.5,315.9,17,11,4,7,No data,No data,5,No data,No data,No data,11,6,No data,No data,No data,7,No data,10,No data,13,No data,8,7,14,No data,No data,8,10,No data,6,20,8,No data,11,No data,9,No data,No data,8
14/07/2014,10,11.3,11.3,16,16.7,18,225,25,13,6,8,No data,No data,8,No data,No data,No data,9,6,8,No data,No data,No data,No data,11,No data,14,No data,7,11,10,No data,No data,13,13,No data,6,15,10,No data,13,No data,9,No data,No data,8
15/07/2014,13.6,9.3,-0.7,9.4,-20,13.7,274,0,8,7,12,No data,No data,8,No data,No data,No data,No data,10,11,No data,10,No data,No data,13,No data,16,No data,8,12,9,No data,No data,10,14,No data,8,16,10,No data,15,No data,12,No data,No data,9
16/07/2014,16.2,8.8,7.2,11.4,-0.2,11.4,230.6,15,No data,6,10,No data,No data,9,No data,No data,No data,No data,7,11,No data,11,No data,No data,14,No data,17,No data,10,11,19,No data,No data,10,15,No data,8,17,11,No data,15,No data,10,No data,No data,12
17/07/2014,16.8,0.6,3.3,3.4,-22.9,12,189.3,0,No data,8,13,No data,10,10,No data,No data,No data,No data,10,11,14,12,15,No data,14,No data,17,No data,11,14,10,17,No data,No data,12,No data,9,12,14,No data,15,No data,12,No data,No data,13
18/07/2014,14.8,-9.2,12.8,15.8,4,15.9,144.5,13,11,12,24,No data,14,13,No data,No data,No data,No data,14,17,26,21,25,No data,26,No data,25,No data,13,18,31,33,No data,No data,21,No data,18,28,27,No data,22,No data,22,No data,No data,22
19/07/2014,12.3,-6.5,5.4,8.5,18.9,12.7,129.7,20,32,11,21,No data,12,13,No data,No data,No data,23,21,17,45,18,34,No data,19,No data,21,No data,30,18,25,No data,No data,15,24,No data,17,20,24,No data,26,No data,19,No data,No data,30
20/07/2014,12.4,3.9,-2.5,4.6,4.2,5,302.8,-1,25,10,14,No data,11,10,No data,No data,No data,19,12,11,18,21,19,No data,20,No data,24,No data,15,12,24,20,No data,11,18,No data,15,22,16,No data,18,No data,19,No data,No data,22
21/07/2014,16.6,2.2,1,2.4,-11.5,6.2,246.5,0,13,7,12,No data,9,9,No data,No data,No data,19,8,No data,13,17,9,No data,19,No data,21,No data,8,14,15,17,No data,11,15,No data,14,30,10,No data,15,No data,15,No data,No data,10
22/07/2014,20.3,-1.2,5.4,5.5,-21.1,11.9,167.9,0,12,10,14,No data,13,13,No data,No data,No data,19,14,No data,8,17,16,No data,17,No data,No data,No data,10,15,12,22,No data,13,18,No data,13,19,14,No data,18,No data,12,No data,No data,11
23/07/2014,20.5,-6.7,5.4,8.5,-15.6,11.5,128.8,3,9,11,21,No data,19,16,No data,No data,No data,24,13,No data,14,21,19,No data,22,No data,No data,No data,10,No data,18,24,No data,24,23,No data,17,22,20,No data,24,No data,19,No data,No data,No data
24/07/2014,19.7,-6.2,0.4,6.2,-10.8,8.2,94,2,14,13,26,No data,17,No data,No data,No data,No data,23,12,No data,18,22,27,No data,22,No data,No data,No data,19,No data,17,27,No data,30,23,No data,19,20,20,No data,22,No data,16,No data,No data,No data
25/07/2014,18.8,-5,-0.1,5,-7.9,6.4,89,2,No data,No data,27,No data,17,No data,No data,No data,No data,21,16,19,16,22,21,No data,23,No data,No data,No data,18,No data,18,27,No data,24,21,No data,16,18,19,No data,22,No data,16,No data,No data,No data
26/07/2014,17.7,2.9,-2.4,3.8,-0.1,3.8,310,-1,No data,No data,18,No data,17,No data,No data,No data,No data,22,14,18,17,21,21,No data,20,No data,No data,No data,17,No data,15,27,No data,23,24,No data,17,18,21,No data,22,No data,23,No data,No data,23
27/07/2014,18.2,5.8,-7.3,9.3,7.6,10,321.6,17,No data,4,6,No data,11,No data,No data,No data,No data,20,5,8,7,9,6,No data,12,No data,No data,No data,5,No data,14,12,No data,13,16,No data,10,16,8,No data,16,No data,8,No data,No data,6
28/07/2014,16.7,3.3,-5.7,6.5,-13.2,9.3,329.7,0,No data,7,10,No data,8,No data,No data,No data,No data,15,10,12,6,12,10,No data,11,No data,No data,No data,7,No data,6,13,No data,10,13,No data,7,8,10,No data,14,No data,11,No data,No data,8
29/07/2014,13.9,12.2,-5.7,13.5,-10.1,14.4,294.9,17,10,7,11,No data,8,No data,No data,No data,No data,11,8,8,9,13,13,No data,11,No data,No data,No data,7,11,7,15,No data,11,14,No data,10,8,12,No data,15,No data,18,No data,No data,10
30/07/2014,11.3,14.1,-5.7,15.2,-7.3,15.6,291.9,16,8,7,13,No data,13,No data,No data,No data,No data,14,9,12,14,15,17,No data,16,No data,No data,No data,No data,19,No data,22,No data,16,16,No data,12,16,14,No data,16,No data,18,No data,No data,13
31/07/2014,10.7,8.1,0.9,8.1,4,8.4,263.9,16,9,8,16,No data,11,No data,No data,No data,No data,17,9,11,17,15,18,No data,17,No data,No data,No data,No data,14,No data,18,No data,14,17,No data,12,19,16,No data,17,No data,16,No data,No data,14
01/08/2014,9,0.1,3.6,3.6,23.2,12.1,181.6,20,16,11,16,No data,14,No data,No data,No data,No data,15,13,13,28,18,26,No data,16,No data,No data,No data,No data,24,No data,27,No data,18,17,No data,11,14,22,No data,19,No data,26,No data,No data,24
02/08/2014,9.6,-4.4,-5.7,7.2,27.2,15.4,37.9,20,15,11,12,No data,11,No data,No data,No data,No data,15,16,15,21,16,24,No data,12,No data,No data,No data,17,12,18,20,No data,11,16,No data,10,17,15,No data,17,No data,15,No data,No data,22
03/08/2014,10.3,5,-0.7,5.1,26.4,14.2,278.3,20,20,6,7,No data,8,No data,No data,No data,No data,11,9,10,7,9,9,No data,9,No data,No data,No data,8,11,11,12,No data,12,13,No data,7,10,8,No data,13,No data,7,No data,No data,9
04/08/2014,12.3,8.7,3.7,9.4,0.3,9.4,247.2,15,9,7,11,No data,9,No data,No data,No data,No data,10,10,No data,11,11,11,No data,12,No data,No data,No data,No data,13,17,16,No data,11,14,No data,7,15,10,No data,15,No data,13,No data,No data,10
05/08/2014,14.5,1.2,10.8,10.9,-2.5,11,186.1,14,13,9,14,No data,11,No data,No data,No data,No data,11,14,No data,13,13,18,No data,13,No data,No data,No data,No data,15,No data,17,No data,15,15,No data,11,12,14,No data,17,No data,14,No data,No data,13
06/08/2014,12.4,4.5,0.7,4.6,23.7,12.7,260.8,20,17,No data,10,No data,9,No data,No data,No data,No data,13,14,No data,11,9,15,No data,No data,No data,No data,No data,No data,13,No data,15,No data,15,16,No data,10,10,10,No data,16,No data,10,No data,No data,11
07/08/2014,11.6,7.4,3,8,-8.2,9,248.2,6,13,No data,16,No data,13,No data,No data,No data,No data,No data,No data,No data,9,14,12,No data,No data,No data,No data,No data,No data,13,12,16,No data,11,19,No data,10,11,13,No data,17,No data,15,No data,No data,9
08/08/2014,9.7,-1.1,8.4,8.5,8.8,9.6,172.6,24,15,No data,12,No data,18,17,No data,No data,No data,No data,No data,11,15,20,15,No data,No data,No data,No data,No data,No data,17,17,20,No data,13,18,No data,14,28,18,No data,21,No data,25,No data,No data,13
09/08/2014,4.9,12.7,1.4,12.7,24.6,17.7,263.5,26,12,9,11,No data,11,14,No data,No data,No data,No data,No data,9,9,10,11,No data,13,No data,No data,No data,No data,13,10,14,No data,15,17,No data,11,14,10,No data,16,No data,11,No data,No data,11
10/08/2014,3.4,2.5,-5.3,5.9,39.7,20.7,334.8,20,12,6,6,No data,8,8,No data,No data,No data,No data,No data,6,6,8,8,No data,8,No data,No data,No data,No data,9,7,10,No data,14,15,No data,6,10,8,No data,12,No data,7,No data,No data,8
11/08/2014,4.7,22.4,-9.8,24.5,43.9,32.9,293.7,27,8,7,11,No data,9,10,No data,No data,No data,No data,No data,7,8,9,12,No data,10,No data,No data,No data,No data,13,8,13,No data,16,18,No data,7,8,10,No data,16,No data,10,No data,No data,11
12/08/2014,5.3,19.5,-6.2,20.5,42,29.3,287.6,20,6,5,11,No data,9,12,No data,No data,No data,No data,7,5,11,12,12,No data,12,No data,No data,No data,No data,14,9,13,No data,18,20,No data,8,12,12,No data,No data,No data,10,No data,No data,11
13/08/2014,8,11.5,-17.7,21.1,31.6,26.3,327.1,27,No data,7,11,No data,9,11,No data,No data,No data,No data,9,5,9,10,10,No data,11,No data,No data,No data,No data,11,10,13,No data,13,15,No data,7,8,11,11,No data,No data,11,No data,No data,9
14/08/2014,13,4.3,-12,12.8,16.3,15.1,340.3,28,No data,5,11,No data,8,10,No data,No data,No data,No data,8,4,11,11,11,No data,13,No data,No data,No data,No data,No data,10,14,6,11,14,No data,6,7,12,11,No data,No data,15,No data,No data,8
15/08/2014,16.7,6.6,-9.8,11.8,-15,14,326.1,7,No data,7,11,No data,8,10,No data,No data,No data,No data,9,7,9,12,10,No data,15,No data,No data,No data,No data,No data,9,16,9,13,14,No data,9,12,10,12,14,No data,15,No data,No data,10
16/08/2014,14.5,24.5,-1.5,24.5,10.3,25.1,273.5,16,No data,5,9,No data,7,9,No data,No data,No data,No data,7,6,7,10,9,No data,10,No data,No data,No data,No data,7,8,13,6,11,14,No data,7,11,8,9,12,No data,8,No data,No data,8
17/08/2014,11.1,14,-21.8,25.9,36.4,31.6,327.4,27,No data,6,10,No data,7,9,No data,No data,No data,No data,6,5,7,8,10,No data,8,No data,No data,No data,No data,7,7,12,6,10,11,No data,5,6,12,11,11,No data,8,No data,No data,9
18/08/2014,11.4,8.3,-20,21.7,-7.9,22,337.5,17,No data,4,13,No data,9,11,No data,No data,No data,No data,No data,3,7,10,7,No data,10,No data,No data,No data,No data,8,9,12,6,14,14,No data,7,8,11,11,12,No data,12,No data,No data,5
19/08/2014,13.9,6.4,-15.2,16.5,-4.4,16.6,337.3,17,No data,5,8,No data,7,9,No data,No data,No data,No data,No data,5,6,9,8,No data,9,No data,No data,No data,No data,7,9,12,5,12,12,No data,6,9,9,9,No data,No data,11,No data,No data,6
20/08/2014,15.8,9.1,-8,12.1,-9.1,12.9,311.3,17,No data,No data,9,No data,8,8,No data,No data,No data,No data,No data,5,10,10,9,No data,No data,No data,No data,No data,No data,8,10,15,6,11,13,No data,8,17,No data,10,No data,No data,10,No data,No data,8
21/08/2014,14.7,7.4,-4.8,8.8,25,15.3,303.3,20,No data,No data,10,No data,9,8,No data,No data,No data,No data,5,3,10,9,11,No data,No data,No data,No data,No data,No data,7,10,14,6,10,15,No data,7,14,No data,9,No data,No data,9,No data,No data,9
22/08/2014,14.6,4.2,-13.3,13.9,10.9,15,342.2,18,No data,4,9,No data,7,8,No data,No data,No data,No data,7,3,9,10,7,No data,10,No data,No data,No data,No data,7,8,14,5,10,12,No data,6,10,No data,9,13,No data,10,No data,No data,7
23/08/2014,14.1,7.3,-10.8,13,-12.6,14.5,325.9,17,No data,4,8,No data,9,8,No data,No data,No data,No data,8,3,5,9,8,No data,11,No data,No data,No data,No data,6,8,14,5,10,13,No data,8,8,9,9,13,No data,8,No data,No data,7
24/08/2014,12.5,1.9,6.7,7,-20,12.2,195.3,0,No data,5,12,No data,10,10,No data,No data,No data,No data,7,5,8,12,8,No data,12,No data,No data,No data,No data,8,8,15,6,10,12,No data,9,8,12,13,14,No data,10,No data,No data,8
25/08/2014,8.6,-10.2,16.8,19.7,13.6,20.8,148.7,13,No data,9,14,No data,9,10,No data,No data,No data,No data,15,11,14,7,14,No data,10,No data,No data,No data,No data,8,11,14,4,17,13,No data,6,6,8,13,14,No data,7,No data,No data,14
26/08/2014,10.5,-10.9,2.1,11.1,-8,11.8,100.8,12,No data,7,16,No data,9,10,No data,No data,No data,No data,11,7,13,12,12,No data,15,No data,No data,No data,No data,9,13,16,No data,14,15,No data,9,8,13,19,16,No data,11,No data,No data,12
27/08/2014,11.1,-9.1,19.2,21.3,-7.5,21.6,154.7,13,No data,7,19,No data,11,14,No data,No data,No data,No data,21,9,11,15,12,No data,21,No data,No data,No data,No data,12,8,17,No data,14,20,No data,12,17,15,18,20,No data,15,No data,No data,11
28/08/2014,9.4,4,15.6,16.1,33.6,23.3,194.5,20,No data,8,14,No data,11,12,No data,No data,No data,No data,12,11,19,11,20,No data,13,No data,No data,No data,No data,11,12,17,No data,21,No data,No data,7,8,12,15,19,No data,12,No data,No data,17
29/08/2014,11.4,14.1,6.4,15.5,41.6,25.9,245.8,20,No data,5,No data,No data,11,13,No data,No data,No data,No data,6,6,12,12,12,No data,18,No data,No data,No data,No data,12,11,14,No data,23,No data,No data,No data,12,10,11,22,No data,10,No data,No data,10
30/08/2014,15,11.6,-9,14.7,12.2,15.9,307.7,17,No data,6,No data,No data,14,15,No data,No data,No data,No data,8,7,8,10,10,No data,12,No data,No data,No data,No data,11,6,14,No data,15,No data,No data,No data,9,11,10,17,No data,10,No data,No data,9
31/08/2014,12.7,10.8,8.1,13.5,-12.1,14.8,232.9,15,No data,5,No data,No data,14,13,No data,No data,No data,No data,7,5,9,12,10,No data,13,No data,No data,No data,No data,12,9,15,No data,14,No data,No data,No data,9,12,11,17,No data,10,No data,No data,8
01/09/2014,16.1,9.4,0.2,9.4,-23.4,15,268.9,0,No data,9,No data,No data,9,7,No data,No data,No data,No data,13,12,13,13,12,No data,14,No data,No data,No data,No data,7,12,16,No data,12,No data,No data,No data,10,14,12,16,No data,16,No data,No data,12
02/09/2014,17.8,3.2,5,6,-36.8,19.3,213,0,No data,10,No data,No data,16,17,No data,No data,No data,No data,14,11,11,20,17,No data,18,No data,No data,No data,No data,16,11,19,No data,17,No data,No data,13,13,20,19,24,No data,19,No data,No data,14
03/09/2014,18.3,-0.8,7.4,7.4,-26.9,15.3,173.4,0,No data,17,No data,No data,28,32,No data,No data,No data,No data,26,20,No data,24,26,No data,33,No data,No data,No data,No data,28,17,24,22,24,29,No data,25,23,20,22,30,No data,21,No data,No data,22
04/09/2014,18.2,-1.1,6.3,6.4,-4.4,6.8,170.5,14,No data,18,43,No data,28,29,No data,No data,No data,No data,31,25,No data,29,35,No data,36,No data,No data,No data,No data,27,24,33,25,39,32,No data,27,29,29,46,36,No data,28,No data,No data,23
05/09/2014,18.1,-1.4,-6.1,6.3,1.9,6.4,13.3,18,No data,11,35,No data,34,30,No data,No data,No data,No data,18,18,No data,39,29,No data,41,No data,No data,No data,No data,30,31,48,31,37,39,No data,28,37,33,40,36,No data,53,No data,No data,34
06/09/2014,15.9,-1.9,-7.3,7.5,-8.1,8.5,14.3,8,No data,7,14,No data,35,33,No data,No data,No data,No data,10,8,No data,33,17,No data,53,No data,No data,No data,No data,32,23,44,36,36,41,No data,34,51,14,33,36,No data,21,No data,No data,13
07/09/2014,15.7,0.6,-10.3,10.3,-11.4,11.8,356.9,8,No data,6,15,No data,16,17,No data,No data,No data,No data,8,7,No data,14,11,No data,34,No data,No data,No data,No data,17,20,23,18,25,45,No data,25,40,16,15,42,No data,13,No data,No data,10
08/09/2014,16.6,1.9,-6.8,7,-24.6,14.2,344.4,0,No data,10,16,No data,17,16,No data,No data,No data,No data,14,14,No data,19,16,No data,28,No data,No data,No data,No data,14,16,20,16,33,35,No data,24,17,20,19,38,No data,24,No data,No data,13
09/09/2014,16.1,3.6,1.3,3.9,-37.5,19.1,249.7,0,No data,11,17,No data,34,30,No data,No data,No data,No data,17,11,No data,25,27,No data,28,No data,No data,No data,No data,27,12,31,22,31,28,No data,23,12,26,28,33,No data,36,No data,No data,23
10/09/2014,15.9,-1.6,6.9,7.1,-36.2,19.4,167.4,0,22,19,29,No data,29,30,No data,No data,No data,No data,23,19,No data,28,34,No data,23,No data,No data,No data,No data,29,15,33,24,24,22,No data,22,14,38,36,24,No data,42,No data,No data,25
11/09/2014,19,-3.8,4.1,5.6,-23.7,13.1,137.8,0,27,33,56,No data,29,28,No data,No data,No data,No data,32,31,No data,32,38,No data,37,No data,No data,No data,No data,28,33,35,33,26,32,No data,No data,30,35,35,34,No data,30,No data,No data,32
12/09/2014,20.6,-4,6.8,7.9,-28.7,16.4,149.3,0,43,31,55,No data,30,29,No data,No data,No data,No data,No data,45,No data,26,41,No data,25,No data,No data,No data,No data,30,13,32,25,34,No data,No data,22,16,34,39,34,No data,31,No data,No data,31
13/09/2014,24.2,-6,3.7,7,-28.5,15.9,121.9,0,29,35,49,No data,20,18,No data,No data,No data,No data,No data,42,No data,14,24,No data,23,No data,No data,No data,No data,18,15,18,17,27,No data,No data,16,16,21,24,25,No data,17,No data,No data,15
14/09/2014,22,-10.5,6.4,12.3,-24.2,17.2,121.2,3,16,14,25,No data,16,16,No data,No data,No data,No data,No data,21,No data,18,18,No data,22,No data,No data,No data,No data,17,17,20,17,25,No data,No data,16,18,21,23,22,No data,18,No data,No data,17
15/09/2014,19.5,-11.1,0.3,11.1,-9.5,12.1,91.3,12,22,10,25,No data,19,18,No data,No data,No data,No data,No data,14,No data,25,20,No data,26,No data,No data,No data,No data,20,17,26,18,22,No data,No data,18,18,19,25,24,No data,22,No data,No data,15
16/09/2014,16.3,-8.9,4.3,9.9,-4.8,10.2,116,13,14,11,35,No data,35,34,No data,No data,No data,No data,No data,15,No data,29,32,No data,51,No data,No data,No data,No data,32,37,31,29,30,No data,No data,38,44,31,38,36,No data,31,No data,No data,22
17/09/2014,14.3,-12.8,4.6,13.6,1.3,13.7,109.6,12,15,14,36,No data,35,32,No data,No data,No data,No data,No data,19,No data,30,35,No data,51,No data,No data,No data,No data,31,48,42,40,38,No data,No data,42,43,31,39,45,No data,30,No data,No data,20
